"frame","meanBase","meanPPAO","meanPPDP","meanComb","rawBase2","rawBase3","rawBase4","rawBase5","rawBase6","rawPPAO2","rawPPAO3","rawPPAO4","rawPPAO5","rawPPAO6","rawPPDP2","rawPPDP3","rawPPDP4","rawPPDP5","rawPPDP6","rawComb2","rawComb3","rawComb4","rawComb5","rawComb6"
457,360.813067627,58.58979034424,28.52947654724,32.33809432984,360.505340576,361.070404053,360.951843262,360.680847168,360.856903076,58.1377449036,59.041015625,58.4841690063,59.0328025818,58.2532196045,28.4288845062,28.5828514099,28.7106437683,28.4463348389,28.4786682129,32.2410964966,32.3873634338,32.3545188904,32.2138938904,32.493598938
458,361.0031616214,58.86805877686,28.90956840518,32.41384506226,361.064758301,360.816864014,361.574371338,360.785552979,360.774261475,59.3679351807,58.9301605225,58.1048965454,58.3255844116,59.6117172241,28.6121044159,28.6541900635,28.6978130341,29.6493263245,28.9344081879,32.4330406189,32.1738624573,32.364780426,32.3016548157,32.7958869934
459,363.5871276858,59.22485046388,28.64813308714,32.54584655764,363.113525391,364.023468018,363.674468994,363.66986084,363.454315186,59.5562896729,59.0646209717,59.0333175659,59.3504867554,59.1195373535,28.628528595,28.4663505554,28.7342510223,29.2674884796,28.1440467834,32.4807701111,32.8764648438,32.5346565247,32.4587020874,32.3786392212
460,364.2441589354,60.43523254394,28.9333816528,32.63586502076,363.856170654,364.338592529,364.801513672,364.561340332,363.66317749,60.0181884766,59.9453125,60.8095779419,60.5001029968,60.9029808044,28.7055110931,28.9780311584,29.0401325226,28.8918113708,29.0514221191,32.4648590088,32.4561347961,32.4946250916,33.0720024109,32.6917037964
461,366.1671936036,59.2950592041,29.09196739194,32.61728668212,366.11895752,365.503601074,366.384277344,366.286254883,366.542877197,59.8324012756,59.4084815979,58.8372650146,59.1842041016,59.2129440308,29.1761360168,29.242855072,28.6203174591,29.2197589874,29.2007694244,32.5752029419,32.5464630127,32.6111297607,33.0365867615,32.3170509338
462,367.3976013184,60.40238571168,28.97998275756,32.75924377442,367.178771973,367.835693359,367.833618164,367.133087158,367.006835938,60.3091850281,61.2796859741,58.9491462708,60.9040107727,60.5699005127,29.3444728851,29.2695426941,28.8102092743,28.5577030182,28.9179859161,32.6121559143,32.6270370483,33.2393112183,32.5905990601,32.7271156311
463,369.1121643066,59.6838760376,29.1568386078,32.69971008302,369.596038818,369.401519775,368.754852295,368.81439209,368.994018555,59.6676597595,59.6430244446,59.8267555237,59.5670661926,59.7148742676,29.0837554932,29.116601944,29.1925582886,29.6554851532,28.73579216,32.69272995,32.7753601074,32.6193389893,32.751750946,32.6593704224
464,370.8449035646,59.64446029662,29.06230316164,33.07456665038,370.325836182,370.61529541,371.588348389,371.209594727,370.485443115,59.9201622009,60.1952514648,59.4582633972,59.2406578064,59.4079666138,28.8061027527,29.0755443573,29.2433681488,29.0580940247,29.1284065247,33.0145187378,33.1777229309,32.7594490051,33.0504455566,33.3706970215
465,371.589794922,60.53582382204,29.11927070614,33.22442855838,372.160095215,372.33972168,371.187530518,370.913970947,371.34765625,60.6525306702,60.6961555481,60.2337417603,60.231174469,60.8655166626,29.4563541412,28.7126960754,29.1217346191,29.3655147552,28.9400539398,33.3819885254,33.0509605408,33.0586585999,33.100227356,33.5303077698
466,372.8822875974,59.75726623534,29.7846107483,33.37777862548,372.343811035,372.922729492,373.148040771,373.425689697,372.571166992,60.0099754333,59.8857765198,59.2709388733,59.6579055786,59.9617347717,30.057849884,30.1876945496,29.0863208771,29.8941326141,29.6970558167,33.1407737732,33.1248626709,33.0165748596,34.0820198059,33.5246620178
467,375.1802978516,60.58252639772,29.57685928346,33.22606964112,375.827575684,374.899658203,375.074157715,374.951507568,375.148590088,60.1105690002,60.6155776978,60.78647995,60.818813324,60.5811920166,29.1319980621,29.9654712677,29.2089824677,29.4045200348,30.173324585,33.0889358521,33.4107284546,33.2336654663,33.2080039978,33.1890144348
468,375.8686218262,60.74542388916,29.60221214296,33.46738739012,376.382873535,376.15447998,375.46472168,375.567352295,375.773681641,60.818813324,60.3897628784,60.6191711426,61.1421432495,60.7572288513,29.2705688477,29.5584850311,29.7103996277,29.3054676056,30.1661396027,33.3568382263,33.1541175842,33.8182258606,33.462562561,33.5451927185
469,376.0333740236,60.73967514038,29.64162750246,33.46286926268,375.457550049,376.902770996,376.477813721,375.976928711,375.351806641,61.3017539978,60.9373703003,60.8419075012,60.4251747131,60.1921691895,29.6755008698,29.8674449921,29.6113471985,29.443523407,29.6103210449,33.2121086121,33.7309761047,33.4687194824,33.2583007812,33.644241333
470,377.787976074,60.59289398194,29.64809379578,33.69802856446,377.823486328,377.823486328,378.038024902,377.335418701,377.919464111,60.6448326111,60.3723106384,60.551940918,60.3579406738,61.0374450684,29.2592773438,29.8628253937,30.0178184509,29.6200714111,29.4804763794,33.8197631836,33.6180686951,33.4759063721,33.481552124,34.0948524475
471,377.9493286132,60.75507125856,29.76972732544,33.79749069214,377.546875,377.82913208,378.339782715,378.03338623,377.997467041,60.8290786743,60.7002601624,61.406452179,60.0920906067,60.7474746704,29.7668533325,30.0763263702,29.7812232971,29.685251236,29.5389823914,33.8438873291,33.7171211243,33.720199585,34.1097335815,33.5965118408
472,379.0802673338,61.49513778686,29.90460281374,34.0784286499,379.126556396,378.689819336,379.35647583,378.692382812,379.536102295,62.2589149475,61.5352706909,61.7446670532,61.0677261353,60.8691101074,30.1353473663,30.0137138367,29.7396526337,29.9521274567,29.6821727753,34.0738105774,34.1025505066,33.8582572937,34.3411979675,34.0163269043
473,380.6547302246,61.73717193604,29.76274757388,34.00503768922,380.825836182,380.674438477,381.503295898,380.021118164,380.248962402,61.2740402222,62.2363319397,61.433139801,61.827293396,61.9150543213,29.3891220093,30.0614433289,29.9100418091,29.9218463898,29.5312843323,33.9378051758,33.966545105,34.3150253296,33.9070129395,33.8987998962
474,381.7024169922,62.49756240844,29.7546394348,34.09844436648,382.155578613,381.983154297,381.326751709,381.196380615,381.850219727,63.440864563,61.7292709351,62.0977630615,63.0692901611,62.1506233215,29.7909755707,29.7894363403,29.6411151886,29.7853298187,29.7663402557,34.1040878296,33.9824562073,34.069190979,34.0348052979,34.3016815186
475,382.9078674316,62.0952987671,29.83870429992,34.35936584474,382.809448242,383.363189697,383.292877197,382.532287598,382.541534424,60.9224853516,63.8699150085,62.381061554,61.8154907227,61.4875411987,29.5220470428,30.4242897034,29.883354187,29.8381919861,29.5256385803,34.4695014954,34.1959571838,34.0512275696,34.3463287354,34.7338142395
476,383.8145324706,61.690675354,29.8504058838,34.14915084838,383.671661377,383.762481689,383.939025879,384.24697876,383.452514648,62.0253982544,62.0120544434,61.1565132141,61.3181800842,61.9412307739,29.7011604309,29.9972896576,29.8546142578,30.0470733643,29.6518917084,33.940372467,34.2739677429,34.0307006836,34.1333427429,34.3673706055
477,385.8191772458,62.72943649292,30.02715950012,34.3128677368,385.51461792,385.558776855,385.998596191,385.662445068,386.361450195,62.5458068848,62.0895500183,63.1745033264,63.4172554016,62.4200668335,30.0003700256,29.9972896576,30.0717067719,30.2369651794,29.8294658661,34.3950843811,33.9927215576,34.1625976562,34.6029396057,34.4109954834
478,385.982067871,62.4772392273,30.24743461608,34.16670303344,385.874389648,386.731994629,385.974975586,385.591094971,385.737884521,61.761089325,62.4924316406,62.362071991,63.4105834961,62.3600196838,29.8464031219,30.28058815,30.1081466675,30.1415061951,30.8605289459,34.302192688,33.9249763489,34.2611351013,34.1318054199,34.2134056091
479,386.9729980466,62.96438827514,30.21109771728,34.47720184328,387.15435791,387.012207031,387.03326416,386.263427734,387.401733398,62.5750579834,63.4357299805,63.61536026,62.5658187866,62.6299743652,29.8623123169,30.057849884,30.457649231,30.7137470245,29.96393013,34.6994247437,34.5726623535,34.2236709595,34.3981666565,34.4920845032
480,387.8873474122,63.28309936524,30.5577278137,34.88582839968,387.969360352,388.537506104,387.646026611,388.070465088,387.213378906,63.6081733704,63.1031646729,63.4629325867,62.8809394836,63.3602867126,30.7799530029,30.361164093,30.6742286682,30.3704013824,30.602891922,34.8097686768,34.7681999207,34.7907791138,34.7563934326,35.3040008545
481,388.596936035,63.12030563354,30.48382415772,34.67787094116,388.709442139,388.842346191,388.678649902,387.760498047,388.993743896,63.0692901611,63.370552063,62.9887161255,63.2596969604,62.9132728577,30.5746650696,30.8487243652,30.1589546204,30.34217453,30.4946022034,34.4433288574,34.675819397,35.0422592163,34.4818191528,34.7461280823
482,390.5315734862,63.15192031862,30.31743774412,34.81264343262,390.520080566,390.929107666,390.619140625,390.294250488,390.295288086,63.410068512,63.54504776,62.433921814,64.0546798706,62.3158836365,30.1245689392,30.5500297546,30.4987068176,29.9721431732,30.441740036,34.7492103577,35.1967391968,34.5818977356,34.8107948303,34.7245750427
483,390.18258667,62.9718811035,30.38220672608,34.7635787964,390.387664795,389.877532959,389.903198242,390.556518555,390.188018799,63.3536148071,62.9815292358,62.725944519,63.0015449524,62.7967720032,30.2718639374,30.5833892822,30.4725341797,30.1979598999,30.3852863312,34.9668159485,34.6599082947,34.9950408936,34.8508262634,34.3453025818
484,392.0587158204,63.3176902771,30.27596969606,34.79231948852,392.02432251,391.861633301,392.635070801,391.919128418,391.853424072,63.285358429,62.7957458496,63.5455589294,63.3833808899,63.5784072876,30.144071579,30.195394516,30.4171047211,30.2559547424,30.3673229218,34.696346283,35.1315574646,34.7374038696,34.7281684875,34.6681213379
485,392.9992492674,63.72272491454,30.38764648436,34.8333770752,393.412597656,393.132385254,392.975830078,392.685882568,392.789550781,63.8765869141,63.7652206421,63.8586273193,63.5712203979,63.5419692993,30.7660961151,30.1984729767,30.6429233551,30.1738376617,30.1569023132,34.9493637085,34.6419448853,34.8379974365,34.9781074524,34.7594718933
486,393.5436706542,63.2935699463,30.56070480344,34.9478263855,393.713348389,393.574768066,393.201141357,393.592224121,393.636871338,63.577381134,63.3320617676,63.1642379761,63.2843322754,63.1098365784,30.726064682,30.8856773376,30.7753334045,30.0085811615,30.4078674316,34.8590393066,35.0088996887,35.0525245667,35.0545768738,34.7640914917
487,393.9121643066,63.57471084598,30.76927795412,34.99709472656,394.614562988,393.704620361,393.406951904,393.757476807,394.077209473,63.5224647522,62.8285903931,63.9099464417,63.7344245911,63.8781280518,30.9641990662,30.5797958374,30.4427661896,30.5556755066,31.3039531708,34.8934249878,34.8985557556,35.0489311218,35.1084632874,35.0360984802
488,395.5037658692,63.52954788208,30.61397705078,35.32381134032,395.32434082,395.639984131,395.779571533,395.072357178,395.702575684,62.8306427002,63.7616271973,63.4685783386,64.2789535522,63.3079376221,30.8297348022,30.7655830383,30.428396225,30.532579422,30.5135917664,35.1387443542,35.1751823425,35.1171875,35.6730079651,35.5149345398
489,395.8489562988,64.22855606078,30.82018966674,35.29394149778,396.411865234,395.403900146,395.750823975,395.446990967,396.231201172,63.8842887878,64.6628417969,64.1845245361,64.6320495605,63.7790756226,30.9221153259,30.7440280914,31.2279949188,30.6054573059,30.6013526917,34.9709205627,35.3748245239,35.1916046143,35.2952766418,35.6370811462
490,397.8014587402,64.85499420168,30.69598960874,35.3192955017,398.1953125,397.755981445,398.14654541,397.396728516,397.51272583,64.4970703125,65.4490966797,64.3579940796,64.5396728516,65.431137085,30.5454101562,30.5756912231,30.7537784576,30.8497505188,30.755317688,35.1618385315,35.3850898743,35.555480957,35.1895523071,35.3045158386
491,399.628125,63.88387680054,30.9711795807,35.44513778686,399.278717041,399.938720703,399.774505615,399.194549561,399.95413208,63.6482048035,64.0587844849,63.0195083618,64.3405380249,64.3523483276,30.997045517,31.1315097809,30.8461589813,30.8507785797,31.0304050446,35.2788543701,35.4677200317,35.367641449,35.5375175476,35.5739555359
492,401.1938598632,64.5121635437,31.01706199644,35.49594650268,401.44039917,401.115539551,401.768371582,400.950286865,400.694702148,64.1578369141,64.7305908203,65.1883850098,63.7549552917,64.7290496826,30.6572933197,31.0093631744,31.0873737335,30.9595813751,31.3716983795,35.6822471619,35.756149292,35.2039222717,35.4256362915,35.4117774963
493,402.2588989258,65.30662994382,31.27285118104,35.61111221312,402.500213623,402.323150635,402.436065674,401.880249023,402.154815674,65.1575927734,64.8599243164,64.8491439819,66.0762557983,65.5902328491,31.8269252777,31.365026474,31.3095970154,30.7388954163,31.1238117218,35.5616378784,35.6314353943,35.9727287292,35.2850112915,35.6047477722
494,402.9955688476,64.14387435914,31.2894794464,35.61265411376,403.167907715,403.173034668,403.082214355,403.008300781,402.546386719,63.8227005005,63.6959342957,64.2173690796,64.8968734741,64.0864944458,31.2752113342,31.104309082,31.3326931,31.313703537,31.4214801788,35.8767585754,35.3476257324,35.8387794495,35.4235839844,35.5765228271
495,403.5832092284,64.9494277954,31.2780860901,35.61809310912,403.279266357,403.814056396,403.896179199,403.379364014,403.547180176,64.3857040405,65.3315734863,65.2720413208,65.0569992065,64.7008209229,31.488199234,31.6565361023,31.2454452515,31.1171398163,30.8831100464,35.8033676147,35.581653595,35.4374389648,35.6776275635,35.5903778076
496,405.7681030276,65.1548187256,31.42928161622,35.98792037966,405.648834229,406.448425293,405.663208008,405.805877686,405.274169922,64.3431091309,66.4211425781,65.4942626953,64.8414459229,64.6741333008,31.5379810333,31.6082935333,31.4250736237,31.303440094,31.2716197968,36.0415000916,35.8788108826,35.7782173157,36.1764793396,36.0645942688
497,407.2770690918,65.39706115722,31.53161773684,35.9139137268,407.390197754,407.287536621,407.772521973,406.645507812,407.289581299,65.37109375,65.6728668213,65.1344985962,64.8794250488,65.9274215698,31.4250736237,31.7648258209,31.3614330292,31.5107803345,31.5959758759,35.930644989,35.7787322998,35.9881248474,36.1913604736,35.6807060242
498,407.3871032716,66.29735260008,31.47967948914,35.96985626222,406.910308838,407.78125,407.511810303,407.033508301,407.698638916,66.2194442749,65.4547424316,66.148109436,67.182762146,66.4817047119,31.6678256989,31.1643562317,31.5000038147,31.7181224823,31.3480892181,35.8998527527,36.0851249695,35.7310028076,36.0543327332,36.0789680481
499,407.5081237792,66.39250335694,31.46264076232,35.9778617859,407.291137695,407.801269531,407.698638916,407.231079102,407.518493652,66.8322296143,65.6538772583,65.8658370972,66.7311248779,66.879447937,31.2433929443,31.6996459961,31.3716983795,31.3876075745,31.6108589172,35.9491195679,35.9563064575,35.8921546936,36.2031669617,35.8885612488
500,408.2373046874,66.72835388184,31.73978042602,36.32849426268,408.798980713,407.948059082,408.325775146,408.264190674,407.849517822,67.1812210083,66.2866744995,67.4234619141,66.4370498657,66.3133621216,31.7473754883,31.6842498779,31.9737071991,31.8279514313,31.4656181335,36.6276016235,36.0574111938,36.6388893127,36.1071929932,36.2113761902
501,409.9434631346,67.14611816406,31.95646209718,36.28035507202,410.425384521,409.691986084,410.4269104,409.783843994,409.389190674,67.2238235474,67.9454116821,68.1999664307,66.0937042236,66.2676849365,31.7237682343,31.9911556244,32.1292114258,32.4017333984,31.536441803,36.4130744934,36.4510536194,36.0491981506,36.2878494263,36.2005996704
502,409.7291442872,66.3124420166,32.0301616669,36.28764190674,410.747680664,409.584716797,409.714569092,409.228546143,409.37020874,66.6438827515,66.007484436,66.1250152588,67.196105957,65.5897216797,32.2631645203,31.9198188782,32.0034751892,31.8515605927,32.1127891541,36.2883605957,36.2570533752,36.3006782532,36.2739906311,36.3181266785
503,411.3894104004,66.21965179444,32.0905166626,36.7105369568,411.190582275,411.704315186,411.270141602,411.428741455,411.353271484,65.6682434082,66.5869140625,66.0736923218,66.400100708,66.3693084717,32.6275520325,32.5387649536,31.7371120453,31.7899742126,31.759180069,36.7374305725,36.886264801,36.6568527222,36.8949890137,36.3771476746
504,412.0141052244,67.49767456056,31.87958145142,36.66137008668,411.747955322,412.089233398,412.782104492,411.656585693,411.794647217,66.9425735474,67.6148986816,67.1873779297,67.7416610718,68.0018615723,31.815120697,31.8741416931,31.7925395966,32.0701904297,31.8459148407,36.6147689819,36.6296539307,36.3412208557,37.1315841675,36.5896224976
